Generation: 5; Duration: 7; MaxIterations: 20; Population: 12; Fitness: 0.31859634999402675Solution So Far: Solution: [-0.025574609855687713, 0.00022740760875494814, 0.15680740246610592, -0.36554516386145525, -0.42207724516779677, -0.4033598619998828, 0.5259427787109562, 0.06559340985505843];

Generation: 6; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.003410485359614801Solution So Far: Solution: [0.2382414742411568, 0.7815333329972621, 0.42456354847801764, -0.7791632075159469, 0.4682942880775699, 0.44469300431214986, 0.7665732455645754, -0.7670003740099968];

Generation: 7; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -1.1047778376258086Solution So Far: Solution: [-0.45495531293700076, 0.49710116233350676, 0.6258562475182406, -0.4224367953154482, -0.028057994417078902, 0.13980753319335223, 0.3755523647341471, -0.3681446622242735];

Generation: 8; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.10230720994031312Solution So Far: Solution: [0.6307402112378758, 0.7124301644797539, 0.20707399380436614, -0.19940533055762677, -0.7654092521928313, 0.5699069107167744, 0.2716451212365103, 0.16836206222443517];

Generation: 9; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.004166863399377441Solution So Far: Solution: [0.16353897270047402, 0.7808697331281418, 0.014012402804694166, -0.6642060078539989, 0.17235555092503096, -0.11929403507418626, 0.7250517219011134, -0.6506144665994171];

Generation: 10; Duration: 7; MaxIterations: 20; Population: 12; Fitness: 0.1940580104214663Solution So Far: Solution: [-0.1665868512771349, 0.4960443742903263, -0.2053786585943077, -0.3769734510275485, 0.01881185616144676, 0.5544014017736015, 0.7160345065730604, -0.7804842968138724];

Generation: 11; Duration: 7; MaxIterations: 20; Population: 12; Fitness: 0.018164511427489694Solution So Far: Solution: [0.1531856103370612, 0.2864963217899793, -0.2644228956606254, -0.5984075168832483, 0.452540902059971, -0.001640382626181408, 0.7494283727683551, -0.667430133933326];

Generation: 12; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.5806306903043833Solution So Far: Solution: [0.056525242139053314, 0.04059284293927795, 0.06213243312815897, -0.6611134105066272, -0.7509505958036699, -0.13343543380235615, 0.7457468368123841, -0.29571570806167186];

Generation: 13; Duration: 7; MaxIterations: 20; Population: 12; Fitness: 0.010635302893928777Solution So Far: Solution: [0.684517146466313, -0.1656996712216608, 0.05460008361290271, -0.5524533334111668, -0.3064142594358892, -0.07267917982028287, 0.6698587516409997, -0.5254244338390488];

Generation: 14; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.16549469670723538Solution So Far: Solution: [0.19013245136239668, 0.4336310284929019, 0.3596940507727563, -0.2833320789789733, -0.15859273518105077, -0.4287435034426348, 0.7762129420688412, -0.7055575013258975];

Generation: 15; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.10698757313330015Solution So Far: Solution: [-0.21701755286989824, -0.5907313662084515, -0.26685834278547904, -0.17986093558709082, -0.7604916241404978, 0.003667569422346237, 0.20498954700842797, -0.7273711255242062];

Generation: 0; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.6983354448857566Solution So Far: Solution: [0.6116963359929014, -0.5609647365315421, 0.1306352685650155, -0.2081294355271217, -0.5211149617753374, 0.08050710971998545, 0.2463625679934704, -0.707955410024158];

Generation: 0; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -1.138021708695575Solution So Far: Solution: [-0.4098006691642837, -0.5312138056340946, 0.6965217305515471, -0.33169077489295273, -0.38890611717008294, -0.6202439917560887, 0.20161849020787365, -0.773867400080232];

Generation: 16; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -1.138021708695575Solution So Far: Solution: [-0.4098006691642837, -0.5312138056340946, 0.6965217305515471, -0.33169077489295273, -0.38890611717008294, -0.6202439917560887, 0.20161849020787365, -0.773867400080232];

Generation: 17; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.7914854252871413Solution So Far: Solution: [-0.3755930235788263, -0.4398408714333354, 0.47998348832392446, -0.2699811399802865, -0.048225944935909926, -0.337360673520124, -0.22173496483263827, -0.518303667797154];

Generation: 18; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.5341114352697407Solution So Far: Solution: [0.024698080743055288, -0.09190839982484775, 0.7129530943072641, -0.7132307848066142, 0.6401182229849244, 0.12364087883873814, 0.15011228189548165, -0.32931001435877016];

Generation: 19; Duration: 7; MaxIterations: 20; Population: 12; Fitness: -0.0909203112146867Solution So Far: Solution: [0.12900158562561959, 0.4276515300363979, 0.271932465442479, 0.07105698554992124, -0.39729108552638603, -0.13950323484664373, -0.24890735627335298, -0.7813791327898785];

